Order_ID,Supplier_Name,Order_Date,Expected_Delivery_Date,Actual_Delivery_Date,Cost_of_Goods_Sold,Avg_Inventory_Value,Items_Ordered,Items_Damaged
ORD-107189,IotaImports SA,18-02-2022,22-02-2022,28-02-2022,171777.98,37678.3,641,7
ORD-107190,DeltaCargo Pvt.,05-06-2023,08-06-2023,09-06-2023,8592.14,990.71,402,25
ORD-107191,AlphaSupply Co.,28-12-2024,04-01-2025,08-01-2025,209920.41,53384.73,88,2
ORD-107192,DeltaCargo Pvt.,14-09-2023,19-09-2023,27-09-2023,41958.38,12280.48,259,7
ORD-107193,IotaImports SA,10-08-2024,22-08-2024,26-08-2024,135704.81,13774.58,461,33
ORD-107194,KappaKargo BV,24-03-2024,12-04-2024,21-04-2024,195282.1,86063.28,388,13
ORD-107195,BetaLogistics Ltd.,24-08-2024,01-09-2024,31-08-2024,159759.28,25921.14,834,45
ORD-107196,DeltaCargo Pvt.,07-12-2022,18-12-2022,18-12-2022,205661.06,28981.88,618,44
ORD-107197,IotaImports SA,07-11-2024,13-11-2024,25-11-2024,178668.77,82110.39,999,70
ORD-107198,AlphaSupply Co.,19-09-2022,22-09-2022,27-09-2022,190238.65,92340.17,216,0
ORD-107199,ZetaFreight LLC,25-04-2023,10-05-2023,18-05-2023,78198.36,15015.19,402,5
ORD-107200,ZetaFreight LLC,16-01-2024,23-01-2024,02-02-2024,97880.92,47398.36,133,10
ORD-107201,DeltaCargo Pvt.,11-11-2022,23-11-2022,23-11-2022,127855.97,31803.46,69,3
ORD-107202,DeltaCargo Pvt.,17-10-2022,01-11-2022,15-11-2022,148609.38,37755.82,928,36
ORD-107203,KappaKargo BV,23-05-2022,10-06-2022,15-06-2022,174459.4,28125.68,518,3
ORD-107204,DeltaCargo Pvt.,05-01-2022,11-01-2022,24-01-2022,141115.81,30093.93,677,1
ORD-107205,EtaDistrib.,03-07-2023,16-07-2023,21-07-2023,179062.02,21377.23,312,24
ORD-107206,ThetaTrade GmbH,16-12-2024,04-01-2025,08-01-2025,41933.82,18282.36,99,4
ORD-107207,AlphaSupply Co.,29-08-2022,09-09-2022,17-09-2022,101688.42,53456.08,899,57
ORD-107208,IotaImports SA,27-04-2023,30-04-2023,01-05-2023,228759.83,28405.55,676,12
ORD-107209,ThetaTrade GmbH,21-10-2024,28-10-2024,05-11-2024,58154.49,13242,726,14
ORD-107210,BetaLogistics Ltd.,25-04-2024,12-05-2024,26-05-2024,40196.91,10977.92,557,25
ORD-107211,BetaLogistics Ltd.,05-01-2022,22-01-2022,30-01-2022,187477.92,55544.65,434,30
ORD-107212,ZetaFreight LLC,03-07-2023,11-07-2023,10-07-2023,52635.14,26954.63,451,10
ORD-107213,KappaKargo BV,06-06-2022,12-06-2022,21-06-2022,117114.33,14222.19,774,20
ORD-107214,IotaImports SA,28-09-2022,06-10-2022,04-10-2022,179398.77,73025.47,266,12
ORD-107215,BetaLogistics Ltd.,27-09-2022,04-10-2022,03-10-2022,123788.27,45323.06,374,1
ORD-107216,EtaDistrib.,02-11-2023,18-11-2023,20-11-2023,225870.19,117280.19,342,10
ORD-107217,EpsilonEx Corp.,06-08-2022,24-08-2022,27-08-2022,220146.37,55682.04,546,24
ORD-107218,EtaDistrib.,03-10-2022,06-10-2022,04-10-2022,128222.89,19350.11,970,0
ORD-107219,ZetaFreight LLC,05-09-2022,21-09-2022,19-09-2022,240408.09,39736.81,927,47
ORD-107220,ZetaFreight LLC,26-01-2023,11-02-2023,22-02-2023,76484.6,31763.21,568,2
ORD-107221,ZetaFreight LLC,20-12-2023,03-01-2024,08-01-2024,62303.53,23231.63,240,14
ORD-107222,AlphaSupply Co.,14-03-2023,01-04-2023,02-04-2023,169210,67031.14,944,61
ORD-107223,ZetaFreight LLC,25-12-2022,28-12-2022,02-01-2023,145331.61,24495.02,347,23
ORD-107224,BetaLogistics Ltd.,21-07-2023,05-08-2023,14-08-2023,66521.19,8065.36,388,21
ORD-107225,EpsilonEx Corp.,05-11-2023,10-11-2023,20-11-2023,95927.21,36763.78,892,40
ORD-107226,ZetaFreight LLC,17-01-2022,05-02-2022,07-02-2022,62091.62,8725.79,300,7
ORD-107227,ThetaTrade GmbH,01-09-2024,12-09-2024,12-09-2024,63059.4,35617.22,489,17
ORD-107228,IotaImports SA,30-09-2024,04-10-2024,18-10-2024,95054.87,47685.11,921,6
ORD-107229,BetaLogistics Ltd.,22-10-2023,07-11-2023,15-11-2023,231433.82,43966.97,352,20
ORD-107230,ZetaFreight LLC,22-09-2023,08-10-2023,22-10-2023,209549.98,83594.16,643,1
ORD-107231,ThetaTrade GmbH,31-01-2024,11-02-2024,14-02-2024,130542.46,21671.65,85,3
ORD-107232,DeltaCargo Pvt.,28-04-2023,06-05-2023,05-05-2023,122053.53,69336.84,996,40
ORD-107233,AlphaSupply Co.,05-02-2023,08-02-2023,12-02-2023,12712.24,5017.85,448,23
ORD-107234,KappaKargo BV,22-01-2023,10-02-2023,13-02-2023,118262.56,30615.52,687,19
ORD-107235,IotaImports SA,24-06-2022,30-06-2022,10-07-2022,157825.33,69474.74,526,19
ORD-107236,ThetaTrade GmbH,10-07-2024,28-07-2024,07-08-2024,195754.6,19823.92,462,22
ORD-107237,ThetaTrade GmbH,18-12-2022,31-12-2022,30-12-2022,92215.02,22493.91,436,32
ORD-107238,DeltaCargo Pvt.,08-11-2022,23-11-2022,30-11-2022,230250.25,49983.78,66,4
ORD-107239,ThetaTrade GmbH,21-11-2024,06-12-2024,09-12-2024,210847.23,57579.96,313,6
ORD-107240,KappaKargo BV,09-07-2023,27-07-2023,04-08-2023,25147.19,3587.33,412,28
ORD-107241,GammaGoods Inc.,12-11-2023,15-11-2023,19-11-2023,226222.27,132112.64,401,2
ORD-107242,EpsilonEx Corp.,26-09-2022,16-10-2022,23-10-2022,59593.17,19900.77,310,7
ORD-107243,IotaImports SA,31-10-2022,03-11-2022,13-11-2022,231212.92,122127.61,660,6
ORD-107244,GammaGoods Inc.,08-03-2024,28-03-2024,30-03-2024,159516.56,20698.34,838,30
ORD-107245,EtaDistrib.,09-05-2023,16-05-2023,17-05-2023,105920.46,55334.12,897,46
ORD-107246,AlphaSupply Co.,11-06-2022,29-06-2022,09-07-2022,111930.53,47740.32,974,41
ORD-107247,KappaKargo BV,03-07-2024,07-07-2024,21-07-2024,142883.22,62780.97,667,43
ORD-107248,AlphaSupply Co.,18-03-2023,29-03-2023,03-04-2023,211748.85,106545.96,440,20
ORD-107249,AlphaSupply Co.,02-01-2024,14-01-2024,28-01-2024,210046.02,76254.38,664,12
ORD-107250,EpsilonEx Corp.,09-01-2023,29-01-2023,30-01-2023,106651.25,44474.18,175,8
ORD-107251,ThetaTrade GmbH,06-09-2023,11-09-2023,22-09-2023,213011.67,117133.48,826,49
ORD-107252,GammaGoods Inc.,29-04-2024,02-05-2024,16-05-2024,120628.76,19608.48,558,22
ORD-107253,EtaDistrib.,27-08-2024,10-09-2024,13-09-2024,107299.98,13716.48,207,7
ORD-107254,DeltaCargo Pvt.,16-08-2022,19-08-2022,19-08-2022,64597.09,38199.24,454,19
ORD-107255,KappaKargo BV,07-01-2024,23-01-2024,01-02-2024,207842.85,112390.78,336,15
ORD-107256,EpsilonEx Corp.,28-09-2024,01-10-2024,13-10-2024,156915.57,56017.76,382,9
ORD-107257,EpsilonEx Corp.,05-12-2023,25-12-2023,24-12-2023,110623.86,54248.32,98,7
ORD-107258,AlphaSupply Co.,06-06-2022,18-06-2022,26-06-2022,167282.28,90493.09,65,1
ORD-107259,GammaGoods Inc.,27-07-2022,16-08-2022,28-08-2022,215947.94,72003.13,382,1
ORD-107260,AlphaSupply Co.,11-08-2022,16-08-2022,14-08-2022,53466.84,7965.46,336,20
ORD-107261,IotaImports SA,27-04-2022,04-05-2022,10-05-2022,101148.31,34423.03,999,67
ORD-107262,EpsilonEx Corp.,05-04-2024,16-04-2024,15-04-2024,98173.6,27065.13,299,15
ORD-107263,DeltaCargo Pvt.,22-11-2024,25-11-2024,25-11-2024,23625.36,2635.91,363,14
ORD-107264,GammaGoods Inc.,20-07-2023,24-07-2023,30-07-2023,86846.72,50329.72,920,72
ORD-107265,ThetaTrade GmbH,18-10-2023,26-10-2023,29-10-2023,191639.29,87750.12,867,26
ORD-107266,EtaDistrib.,27-04-2024,13-05-2024,12-05-2024,67068.33,33058.6,104,3
ORD-107267,DeltaCargo Pvt.,01-04-2023,16-04-2023,27-04-2023,203674.18,81139.73,131,6
ORD-107268,GammaGoods Inc.,02-06-2023,06-06-2023,07-06-2023,239037.12,56074.64,140,5
ORD-107269,KappaKargo BV,07-10-2023,11-10-2023,23-10-2023,59872.76,23491.15,487,22
ORD-107270,AlphaSupply Co.,30-11-2022,14-12-2022,15-12-2022,105368.24,46376.32,594,46
ORD-107271,ZetaFreight LLC,09-03-2022,18-03-2022,24-03-2022,37176.84,14821.29,384,7
ORD-107272,KappaKargo BV,14-09-2023,01-10-2023,11-10-2023,174575.3,28555.66,62,1
ORD-107273,DeltaCargo Pvt.,19-06-2024,27-06-2024,03-07-2024,123139,62403.89,241,8
ORD-107274,AlphaSupply Co.,22-03-2022,31-03-2022,05-04-2022,149234.26,37125.93,634,26
ORD-107275,IotaImports SA,26-08-2022,01-09-2022,11-09-2022,195779.87,58414.03,404,23
ORD-107276,KappaKargo BV,15-10-2022,22-10-2022,20-10-2022,195163.88,73256.05,167,13
ORD-107277,AlphaSupply Co.,30-05-2024,14-06-2024,26-06-2024,131414.03,77378.93,669,37
ORD-107278,DeltaCargo Pvt.,07-07-2023,18-07-2023,27-07-2023,221168.6,56677.17,633,50
ORD-107279,AlphaSupply Co.,09-08-2023,23-08-2023,03-09-2023,233323.16,28217.62,516,10
ORD-107280,IotaImports SA,08-12-2023,12-12-2023,17-12-2023,159524.76,93517.89,944,16
ORD-107281,IotaImports SA,30-10-2022,11-11-2022,15-11-2022,14409.57,8339.39,852,21
ORD-107282,IotaImports SA,21-02-2024,03-03-2024,10-03-2024,195111.6,38854.52,87,5
ORD-107283,DeltaCargo Pvt.,03-02-2022,22-02-2022,02-03-2022,223519.72,115005.8,910,14
ORD-107284,ThetaTrade GmbH,05-05-2022,15-05-2022,28-05-2022,141376.47,79143.76,97,2
ORD-107285,BetaLogistics Ltd.,12-06-2024,16-06-2024,28-06-2024,176587.68,18805.89,508,17
ORD-107286,BetaLogistics Ltd.,22-12-2023,06-01-2024,04-01-2024,92230.84,44028.69,907,23
ORD-107287,ZetaFreight LLC,13-07-2022,18-07-2022,18-07-2022,128015.58,24315.65,983,51
ORD-107288,KappaKargo BV,26-04-2023,15-05-2023,29-05-2023,200536.06,102993.38,71,5
ORD-107289,GammaGoods Inc.,26-02-2022,07-03-2022,11-03-2022,219610.48,24261.05,118,1
ORD-107290,EpsilonEx Corp.,06-01-2024,23-01-2024,30-01-2024,33227.99,14807.08,279,12
ORD-107291,KappaKargo BV,07-04-2024,21-04-2024,19-04-2024,9210.55,4682.53,312,2
ORD-107292,EpsilonEx Corp.,01-11-2022,12-11-2022,11-11-2022,96530.01,11373.11,315,6
ORD-107293,IotaImports SA,19-01-2023,01-02-2023,05-02-2023,100774.82,48223.93,446,11
ORD-107294,EtaDistrib.,17-09-2022,23-09-2022,03-10-2022,194465.94,30994.33,353,16
ORD-107295,IotaImports SA,03-03-2023,07-03-2023,18-03-2023,7106.32,991.64,604,27
ORD-107296,DeltaCargo Pvt.,26-10-2022,11-11-2022,24-11-2022,192180.8,107685.13,862,44
ORD-107297,IotaImports SA,28-09-2022,18-10-2022,19-10-2022,136399.98,76590.65,569,37
ORD-107298,IotaImports SA,17-04-2023,05-05-2023,06-05-2023,175967.22,82804.94,365,5
ORD-107299,IotaImports SA,29-07-2024,06-08-2024,13-08-2024,129768.36,70737.08,590,35
ORD-107300,KappaKargo BV,15-04-2024,24-04-2024,01-05-2024,198727.6,21532.88,640,34
ORD-107301,DeltaCargo Pvt.,22-11-2022,01-12-2022,29-11-2022,112082,39883.18,902,6
ORD-107302,IotaImports SA,29-10-2024,13-11-2024,18-11-2024,89731.01,48079.59,950,26
ORD-107303,EtaDistrib.,19-08-2022,02-09-2022,15-09-2022,160947.17,87939.57,313,1
ORD-107304,AlphaSupply Co.,24-09-2024,11-10-2024,11-10-2024,113889.02,32289.06,923,7
ORD-107305,KappaKargo BV,05-12-2022,25-12-2022,05-01-2023,79339.48,20811.13,826,19
ORD-107306,ThetaTrade GmbH,15-08-2023,25-08-2023,30-08-2023,228818.87,102966.01,171,3
ORD-107307,EtaDistrib.,11-08-2022,25-08-2022,31-08-2022,182202.03,23701.64,580,42
ORD-107308,AlphaSupply Co.,14-04-2024,26-04-2024,04-05-2024,53234.97,26098.98,194,14
ORD-107309,KappaKargo BV,14-12-2022,03-01-2023,12-01-2023,186325.96,41893.74,516,24
ORD-107310,KappaKargo BV,13-08-2024,22-08-2024,30-08-2024,66837.22,24113.95,92,5
ORD-107311,IotaImports SA,01-04-2022,07-04-2022,06-04-2022,110661.96,21720.21,334,27
ORD-107312,DeltaCargo Pvt.,04-07-2023,13-07-2023,16-07-2023,58268.4,27221.77,609,20
ORD-107313,AlphaSupply Co.,23-06-2022,07-07-2022,19-07-2022,32757.97,18941.8,339,14
ORD-107314,ThetaTrade GmbH,31-08-2024,20-09-2024,18-09-2024,102770.6,38067.96,59,3
ORD-107315,ZetaFreight LLC,02-04-2023,19-04-2023,29-04-2023,140994.94,81122.62,419,31
ORD-107316,GammaGoods Inc.,09-01-2024,12-01-2024,18-01-2024,79019.82,23787.7,564,36
ORD-107317,GammaGoods Inc.,21-08-2024,02-09-2024,02-09-2024,23375.73,5685,776,4
ORD-107318,EtaDistrib.,10-08-2023,15-08-2023,15-08-2023,66161.14,34357.82,179,10
ORD-107319,IotaImports SA,04-03-2022,13-03-2022,27-03-2022,65186.06,7754.92,503,10
ORD-107320,ZetaFreight LLC,30-08-2022,18-09-2022,16-09-2022,149734.29,36024.23,239,5
ORD-107321,KappaKargo BV,21-08-2022,10-09-2022,08-09-2022,74126.43,33004.41,196,9
ORD-107322,ZetaFreight LLC,28-09-2024,03-10-2024,01-10-2024,135775.09,26402.26,165,9
ORD-107323,ZetaFreight LLC,21-09-2024,26-09-2024,04-10-2024,120233.21,65554.34,772,10
ORD-107324,DeltaCargo Pvt.,07-06-2023,22-06-2023,05-07-2023,70257.66,23964.11,924,23
ORD-107325,AlphaSupply Co.,01-09-2024,11-09-2024,11-09-2024,186598.21,41602.37,680,39
ORD-107326,GammaGoods Inc.,27-09-2022,07-10-2022,18-10-2022,168559.85,48145.32,409,5
ORD-107327,DeltaCargo Pvt.,14-01-2024,01-02-2024,11-02-2024,171666.88,41521.7,952,65
ORD-107328,EtaDistrib.,06-03-2023,25-03-2023,26-03-2023,111227.39,50103.44,522,19
ORD-107329,BetaLogistics Ltd.,21-09-2022,10-10-2022,09-10-2022,82566.1,12793.82,553,26
ORD-107330,ZetaFreight LLC,01-10-2022,18-10-2022,24-10-2022,149731.54,78884.06,653,4
ORD-107331,ZetaFreight LLC,05-04-2023,25-04-2023,24-04-2023,239977.13,41854.38,672,51
ORD-107332,ZetaFreight LLC,07-01-2023,22-01-2023,21-01-2023,111320.24,26854.18,518,38
ORD-107333,KappaKargo BV,20-08-2022,07-09-2022,12-09-2022,167994.43,69440.9,505,8
ORD-107334,BetaLogistics Ltd.,01-01-2023,13-01-2023,24-01-2023,113375.67,31416.77,352,19
ORD-107335,DeltaCargo Pvt.,21-05-2022,24-05-2022,07-06-2022,233487.41,82894.27,697,44
ORD-107336,DeltaCargo Pvt.,27-11-2024,14-12-2024,22-12-2024,69855.59,26863.12,689,7
ORD-107337,ThetaTrade GmbH,21-02-2023,12-03-2023,14-03-2023,117307.99,26923.46,464,21
ORD-107338,EtaDistrib.,28-04-2022,06-05-2022,09-05-2022,125944.81,46259.64,727,49
ORD-107339,IotaImports SA,23-09-2023,03-10-2023,11-10-2023,183518.76,104547.33,181,7
ORD-107340,ZetaFreight LLC,25-08-2024,07-09-2024,07-09-2024,181720.68,18397.03,445,33
ORD-107341,IotaImports SA,30-01-2023,13-02-2023,19-02-2023,186163.27,74114.24,988,4
ORD-107342,AlphaSupply Co.,14-07-2024,29-07-2024,09-08-2024,184570.36,48007.31,747,55
ORD-107343,BetaLogistics Ltd.,31-10-2023,10-11-2023,22-11-2023,120090.78,63771.52,735,57
ORD-107344,EtaDistrib.,20-03-2024,07-04-2024,06-04-2024,43113.3,6393.53,870,11
ORD-107345,GammaGoods Inc.,21-11-2022,08-12-2022,10-12-2022,218257.34,28441.6,628,22
ORD-107346,GammaGoods Inc.,10-02-2022,01-03-2022,03-03-2022,84584.14,25582.32,680,34
ORD-107347,GammaGoods Inc.,14-01-2023,27-01-2023,03-02-2023,32027.93,13992.08,507,36
ORD-107348,BetaLogistics Ltd.,09-10-2024,13-10-2024,14-10-2024,36551.58,3773.07,835,11
ORD-107349,GammaGoods Inc.,15-05-2024,02-06-2024,16-06-2024,126215.9,63816.89,726,19
ORD-107350,KappaKargo BV,08-05-2024,12-05-2024,25-05-2024,109353.82,29334.91,547,35
ORD-107351,AlphaSupply Co.,19-08-2024,25-08-2024,28-08-2024,167564.03,93857.08,170,6
ORD-107352,KappaKargo BV,13-02-2023,21-02-2023,25-02-2023,154907.05,85645.44,816,39
ORD-107353,ZetaFreight LLC,19-12-2022,25-12-2022,30-12-2022,31315.93,15091.29,360,16
ORD-107354,ThetaTrade GmbH,10-10-2024,26-10-2024,24-10-2024,77703.45,36404.29,391,30
ORD-107355,ThetaTrade GmbH,18-09-2023,28-09-2023,11-10-2023,224582.43,89924.17,168,2
ORD-107356,AlphaSupply Co.,23-11-2022,29-11-2022,10-12-2022,192837.25,95887.12,256,19
ORD-107357,GammaGoods Inc.,01-11-2022,04-11-2022,07-11-2022,218282.59,41264.48,169,8
ORD-107358,IotaImports SA,18-08-2024,24-08-2024,31-08-2024,10386.97,5282.34,142,10
ORD-107359,EtaDistrib.,28-02-2022,15-03-2022,19-03-2022,228461.73,87410.37,70,1
ORD-107360,DeltaCargo Pvt.,09-03-2022,26-03-2022,27-03-2022,215964.11,106035.76,330,17
ORD-107361,ZetaFreight LLC,18-03-2024,26-03-2024,29-03-2024,115807.9,40173.68,768,52
ORD-107362,EpsilonEx Corp.,02-01-2022,06-01-2022,05-01-2022,170029.07,70643.57,871,55
ORD-107363,AlphaSupply Co.,07-07-2022,20-07-2022,31-07-2022,71638.44,19399.57,266,0
ORD-107364,KappaKargo BV,20-12-2024,06-01-2025,15-01-2025,166354.11,51936.72,453,16
ORD-107365,GammaGoods Inc.,12-04-2023,16-04-2023,29-04-2023,200698.96,56674.7,841,8
ORD-107366,IotaImports SA,07-03-2024,24-03-2024,22-03-2024,123471.19,58067.96,722,9
ORD-107367,GammaGoods Inc.,18-06-2023,24-06-2023,02-07-2023,11927.01,2388.68,910,51
ORD-107368,EtaDistrib.,10-04-2022,17-04-2022,24-04-2022,107004.62,60485.5,449,34
ORD-107369,EpsilonEx Corp.,21-07-2022,04-08-2022,12-08-2022,182620.16,93984.05,210,11
ORD-107370,IotaImports SA,13-04-2024,16-04-2024,30-04-2024,177420.25,94186.63,186,2
ORD-107371,EtaDistrib.,14-04-2022,22-04-2022,26-04-2022,124144.35,69147.21,724,14
ORD-107372,ZetaFreight LLC,14-10-2023,19-10-2023,19-10-2023,246498.72,78388.99,74,2
ORD-107373,DeltaCargo Pvt.,17-01-2023,23-01-2023,21-01-2023,33676.24,18385.8,487,5
ORD-107374,IotaImports SA,10-02-2023,26-02-2023,04-03-2023,43780.61,14099.65,385,26
ORD-107375,BetaLogistics Ltd.,08-11-2024,15-11-2024,15-11-2024,68290.2,10298.35,923,14
ORD-107376,ZetaFreight LLC,26-10-2023,29-10-2023,29-10-2023,201868.51,25191.71,999,10
ORD-107377,GammaGoods Inc.,05-11-2023,11-11-2023,11-11-2023,191890.48,25289.57,510,30
ORD-107378,EpsilonEx Corp.,19-01-2023,23-01-2023,25-01-2023,194326.65,37700.01,601,6
ORD-107379,AlphaSupply Co.,22-02-2023,08-03-2023,07-03-2023,220507.6,61720.64,410,13
ORD-107380,EtaDistrib.,21-01-2024,10-02-2024,16-02-2024,113513.15,66930.33,788,32
ORD-107381,ThetaTrade GmbH,12-02-2022,18-02-2022,27-02-2022,83050.38,18320.9,330,2
ORD-107382,EtaDistrib.,17-09-2022,03-10-2022,05-10-2022,152093.62,84639.48,757,34
ORD-107383,EtaDistrib.,20-10-2023,29-10-2023,29-10-2023,105418.57,53259.22,909,35
ORD-107384,AlphaSupply Co.,14-11-2023,18-11-2023,25-11-2023,133340.95,70745.56,213,11
ORD-107385,EtaDistrib.,12-04-2022,27-04-2022,26-04-2022,39353.24,19376.79,265,5
ORD-107386,DeltaCargo Pvt.,12-05-2024,18-05-2024,28-05-2024,102113.71,59894.47,409,12
ORD-107387,EtaDistrib.,18-08-2023,30-08-2023,03-09-2023,120795.34,19316.01,837,44
ORD-107388,EtaDistrib.,18-09-2022,30-09-2022,04-10-2022,26422.91,8970.29,659,2
ORD-107389,GammaGoods Inc.,03-04-2024,16-04-2024,18-04-2024,248651.34,67488.4,234,2
ORD-107390,BetaLogistics Ltd.,21-12-2024,26-12-2024,28-12-2024,14257.55,3452.02,399,9
ORD-107391,BetaLogistics Ltd.,09-04-2023,16-04-2023,16-04-2023,230281.33,74475.76,661,6
ORD-107392,EpsilonEx Corp.,07-11-2022,23-11-2022,30-11-2022,24648.55,8391.96,967,3
ORD-107393,ZetaFreight LLC,24-11-2022,13-12-2022,13-12-2022,215527.92,127802.26,478,38
ORD-107394,AlphaSupply Co.,11-10-2023,14-10-2023,23-10-2023,139319.24,32369.55,120,4
ORD-107395,ThetaTrade GmbH,21-02-2022,03-03-2022,05-03-2022,53102.04,29516.27,149,6
ORD-107396,GammaGoods Inc.,14-06-2023,02-07-2023,09-07-2023,61675.46,11316.63,77,2
ORD-107397,IotaImports SA,28-01-2022,05-02-2022,12-02-2022,91144.05,39421.91,169,0
ORD-107398,EtaDistrib.,12-02-2022,23-02-2022,03-03-2022,199535.57,50424.26,442,27
ORD-107399,ThetaTrade GmbH,16-04-2023,05-05-2023,15-05-2023,41050.82,23817.27,317,18
ORD-107400,GammaGoods Inc.,27-03-2024,16-04-2024,23-04-2024,64346.7,26852.3,336,26
ORD-107401,EtaDistrib.,25-08-2024,08-09-2024,20-09-2024,174706.09,23080.03,779,1
ORD-107402,EtaDistrib.,06-04-2022,21-04-2022,23-04-2022,155427.87,87314.71,503,6
ORD-107403,IotaImports SA,25-09-2022,09-10-2022,19-10-2022,108102.02,26691.33,743,42
ORD-107404,ZetaFreight LLC,07-04-2023,15-04-2023,18-04-2023,19831.38,11178.93,565,15
ORD-107405,ThetaTrade GmbH,21-09-2023,09-10-2023,17-10-2023,141832.2,15139.54,245,1
ORD-107406,EpsilonEx Corp.,16-12-2024,19-12-2024,25-12-2024,61159.21,12803.4,951,23
ORD-107407,KappaKargo BV,20-01-2024,24-01-2024,06-02-2024,154964.58,37067.39,502,4
ORD-107408,ThetaTrade GmbH,13-08-2023,26-08-2023,28-08-2023,72256.4,32081.34,845,57
ORD-107409,AlphaSupply Co.,08-03-2022,26-03-2022,01-04-2022,245181.09,122339.33,142,10
ORD-107410,ThetaTrade GmbH,30-03-2022,16-04-2022,16-04-2022,149695.52,62130.39,857,44
ORD-107411,BetaLogistics Ltd.,17-06-2022,02-07-2022,10-07-2022,144969.86,18992.72,730,23
ORD-107412,AlphaSupply Co.,25-12-2023,03-01-2024,01-01-2024,210008.25,66534.64,287,18
ORD-107413,ZetaFreight LLC,29-12-2022,07-01-2023,11-01-2023,248325.37,86166.91,804,41
ORD-107414,EpsilonEx Corp.,21-09-2022,01-10-2022,29-09-2022,195897.14,54726.04,756,48
ORD-107415,EpsilonEx Corp.,04-01-2024,11-01-2024,14-01-2024,150504.4,46622.19,899,37
ORD-107416,EpsilonEx Corp.,11-06-2024,21-06-2024,27-06-2024,216563.57,73914.85,249,19
ORD-107417,DeltaCargo Pvt.,26-04-2023,30-04-2023,03-05-2023,49396.22,18622.42,892,21
ORD-107418,KappaKargo BV,23-08-2024,31-08-2024,04-09-2024,192236.2,79869.4,774,37
ORD-107419,ThetaTrade GmbH,14-03-2024,02-04-2024,02-04-2024,171575.22,35183.42,371,24
ORD-107420,ThetaTrade GmbH,24-02-2024,10-03-2024,20-03-2024,142996.51,78768.66,383,27
ORD-107421,ZetaFreight LLC,08-08-2024,13-08-2024,24-08-2024,217355.26,111707.87,292,22
ORD-107422,ThetaTrade GmbH,21-07-2022,29-07-2022,03-08-2022,178866,88235.81,503,16
ORD-107423,ZetaFreight LLC,10-04-2024,17-04-2024,15-04-2024,180599.7,90828.48,902,50
ORD-107424,KappaKargo BV,14-11-2024,22-11-2024,21-11-2024,227886.66,82661.06,846,20
ORD-107425,AlphaSupply Co.,22-12-2024,06-01-2025,15-01-2025,176355.96,101674.24,188,10
ORD-107426,ThetaTrade GmbH,25-09-2023,14-10-2023,27-10-2023,67578.86,19123.12,174,3
ORD-107427,EpsilonEx Corp.,06-04-2024,21-04-2024,03-05-2024,49988.18,15495.9,106,4
ORD-107428,DeltaCargo Pvt.,31-08-2024,11-09-2024,15-09-2024,130733.22,66430.69,633,47
ORD-107429,EtaDistrib.,22-07-2024,27-07-2024,02-08-2024,62553.48,33434.96,348,23
ORD-107430,KappaKargo BV,10-09-2024,15-09-2024,15-09-2024,176410.78,57244.18,773,31
ORD-107431,GammaGoods Inc.,30-06-2024,17-07-2024,16-07-2024,211463.85,110808.3,773,9
ORD-107432,EpsilonEx Corp.,22-02-2023,09-03-2023,20-03-2023,76494.92,31869.11,238,8
ORD-107433,GammaGoods Inc.,10-03-2024,22-03-2024,27-03-2024,228801.23,67269.95,710,8
ORD-107434,IotaImports SA,26-03-2023,08-04-2023,14-04-2023,187991.39,103911.93,777,4
ORD-107435,ZetaFreight LLC,27-05-2024,14-06-2024,17-06-2024,247094.52,86876.16,988,72
ORD-107436,GammaGoods Inc.,06-06-2024,23-06-2024,26-06-2024,53682.56,28160.36,737,29
ORD-107437,KappaKargo BV,20-10-2024,24-10-2024,07-11-2024,118079.03,59772.66,391,3
ORD-107438,GammaGoods Inc.,07-10-2023,17-10-2023,28-10-2023,161875.44,24008.71,1000,57
ORD-107439,BetaLogistics Ltd.,05-06-2023,08-06-2023,17-06-2023,191914.8,102782.47,312,2
ORD-107440,GammaGoods Inc.,01-07-2022,10-07-2022,14-07-2022,228423.51,41392.91,815,26
ORD-107441,DeltaCargo Pvt.,30-11-2023,14-12-2023,24-12-2023,223361.16,113228.5,409,8
ORD-107442,GammaGoods Inc.,13-09-2023,19-09-2023,22-09-2023,62849.87,30028.68,939,12
ORD-107443,AlphaSupply Co.,18-07-2023,23-07-2023,29-07-2023,108505.42,50844.33,793,34
ORD-107444,KappaKargo BV,11-01-2024,22-01-2024,22-01-2024,180984.7,101430.76,620,36
ORD-107445,DeltaCargo Pvt.,20-07-2024,01-08-2024,11-08-2024,37416.99,14977.26,253,10
ORD-107446,KappaKargo BV,12-06-2022,27-06-2022,26-06-2022,240044.48,64644.5,229,15
ORD-107447,EtaDistrib.,18-04-2023,21-04-2023,01-05-2023,188003.43,74561.45,951,70
ORD-107448,IotaImports SA,01-03-2024,08-03-2024,16-03-2024,208066.26,93227.1,812,52
ORD-107449,DeltaCargo Pvt.,16-06-2024,03-07-2024,02-07-2024,227323.87,64175.77,537,41
ORD-107450,EtaDistrib.,02-05-2024,17-05-2024,23-05-2024,48598.21,11038.99,884,66
ORD-107451,DeltaCargo Pvt.,25-05-2024,13-06-2024,14-06-2024,108422.09,37388.87,794,53
ORD-107452,DeltaCargo Pvt.,25-07-2024,11-08-2024,17-08-2024,164659.1,90423.11,418,10
